player_id,nombre,liga,eventos_total,tiros,tiros_a_puerta,goles,penales_tirados,penales_metidos,tiros_fuera_area,tiros_fuera_a_puerta,goles_fuera_area,tiros_area_grande,goles_area_grande,tiros_area_pequena,goles_area_pequena,tiros_cabeza,goles_cabeza,tiros_pie_izq,goles_pie_izq,tiros_pie_der,goles_pie_der,tiros_falta_directa,goles_falta_directa,tiros_tras_cruce,goles_tras_cruce,tiros_bloqueados,regates_intentados,regates_exitosos,regates_ultimo_tercio,regates_ultimo_tercio_ok,pases_clave,pases_clave_desde_cruce,pases_asistencia,recuperaciones_total,recuperaciones_ultimo_tercio,recuperaciones_zona_baja,entradas_total,entradas_exitosas,entradas_ultimo_tercio,intercepciones_total,intercepciones_zona_baja,aereos_total,aereos_ganados,distancia_promedio_tiro,acierto_tiros_fuera_pct,puerta_tiros_fuera_pct,pct_goles_desde_fuera,pct_tiros_desde_fuera,pct_tiros_pie_izq,pct_tiros_pie_der,pct_tiros_cabeza,pct_regates_exito,pct_aereos_ganados,pct_entradas_exitosas,xg,g_menos_xg
4ir1cyuyny94w505i3izhrobt,Igor Bohn,Brasil B,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
95zu2a66c41cpnp2vpra2gtbe,J. Zapata,Colombia,637,21,14,3,0,0,7,5,0,11,2,3,1,5,1,3,2,7,0,1,0,6,2,12,31,14,17,7,16,0,0,33,3,24,18,14,2,2,1,44,26,29.6,0.0,71.4,0.0,33.3,14.3,33.3,23.8,45.2,59.1,77.8,2.43,0.57
1n0p6ekr7qvvagju86ggwi49g,S. Gidi,MLS,636,5,3,0,0,0,2,1,0,3,0,0,0,0,0,2,0,3,0,0,0,2,0,3,7,2,1,0,4,0,0,53,4,34,18,8,2,9,8,5,4,24.7,0.0,50.0,0.0,40.0,40.0,60.0,0.0,28.6,80.0,44.4,0.47,-0.47
dtjnasyxig0cxbxbtk7l6431m,B. Díaz,Liga MX,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,19,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
2cipny1cw0d7lg35lq4s6enkl,Caíque França,Brasil A,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,1,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,Liga MX,635,12,8,2,0,0,8,6,0,3,1,1,1,2,1,1,0,9,1,2,0,3,1,6,7,5,2,2,3,0,0,38,1,29,11,7,0,15,13,34,22,27.2,0.0,75.0,0.0,66.7,8.3,75.0,16.7,71.4,64.7,63.6,0.95,1.05
8j8ndqx40j4sfku69fjnmbs2d,Jair,Brasil A,634,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,13,7,2,2,6,0,0,36,2,25,13,9,0,6,3,12,8,17.1,0.0,0.0,0.0,50.0,0.0,50.0,50.0,53.8,66.7,69.2,0.17,-0.17
7lqrv433cz9feh1qjo0wp7oix,F. Villagrán,Chile,634,14,8,0,1,0,10,7,0,4,0,0,0,1,0,1,0,1,0,1,0,5,0,9,3,1,1,0,15,0,0,40,3,27,12,9,1,7,5,15,4,24.5,0.0,70.0,0.0,71.4,7.1,7.1,7.1,33.3,26.7,75.0,1.7,-1.7
ds2e8nkmztnxtfi9hnnefl1m2,E. Valencia,Chile,633,8,5,0,0,0,8,5,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,5,10,4,4,1,13,0,0,38,3,28,25,19,0,7,4,24,8,29.3,0.0,62.5,0.0,100.0,0.0,100.0,0.0,40.0,33.3,76.0,0.32,-0.32
bv9i5xhsv0bm29vtqbwopcpg5,S. Tréllez,Colombia,633,30,17,2,1,0,7,5,0,19,2,4,0,12,1,7,1,10,0,0,0,18,2,16,15,4,10,4,9,0,0,25,5,13,2,2,0,3,2,77,34,25.6,0.0,71.4,0.0,23.3,23.3,33.3,40.0,26.7,44.2,100.0,4.49,-2.49
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Ecuador,633,10,6,0,0,0,8,5,0,2,0,0,0,0,0,1,0,8,0,0,0,2,0,6,14,2,6,0,3,0,0,45,0,36,17,9,1,6,4,15,2,26.0,0.0,62.5,0.0,80.0,10.0,80.0,0.0,14.3,13.3,52.9,0.58,-0.58
3xbpj765wyvaw03pznvw33yl1,S. Magnasco,Chile,633,4,1,1,2,0,2,0,0,1,0,1,1,1,1,1,0,2,0,0,0,3,1,1,6,5,0,0,4,0,0,33,2,26,15,10,0,19,17,15,6,25.6,0.0,0.0,0.0,50.0,25.0,50.0,25.0,83.3,40.0,66.7,2.03,-1.03
42w85x2r2pqnwr8udn4hdf7it,C. Ortíz,Brasil B,633,20,9,0,0,0,17,7,0,3,0,0,0,1,0,0,0,16,0,0,0,4,0,9,14,6,4,1,13,0,0,39,7,26,16,10,0,4,2,19,8,39.1,0.0,41.2,0.0,85.0,0.0,80.0,5.0,42.9,42.1,62.5,1.07,-1.07
51b1irjavolxt4qlypn2n5t9m,F. Londoño,Colombia,632,23,13,4,0,0,4,3,0,18,3,1,1,8,0,10,3,5,1,0,0,14,2,11,12,6,2,2,10,0,0,20,4,13,8,7,3,6,2,56,22,19.8,0.0,75.0,0.0,17.4,43.5,21.7,34.8,50.0,39.3,87.5,2.72,1.28
wfylykowrjrafhys6fr0wd1w,Á. Rico,Liga MX,632,16,8,1,0,0,9,5,1,7,0,0,0,1,0,4,0,2,0,0,0,9,0,8,15,8,8,5,15,0,0,42,6,31,8,3,0,3,2,20,9,33.9,11.1,55.6,100.0,56.2,25.0,12.5,6.2,53.3,45.0,37.5,1.26,-0.26
8z4o6xeet413b1bj5ck5uvphx,J. Komar,Argentina,632,4,2,0,0,0,0,0,0,3,0,1,0,3,0,1,0,0,0,0,0,3,0,3,1,0,1,0,2,0,0,25,0,25,15,8,0,19,16,61,46,15.5,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,75.4,53.3,0.63,-0.63
9oo52bso848sdpymtve33ah91,N. Espinoza,Chile,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,6,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0
8c15wftw90k3w1ijgxywu5jop,R. Luna,Ecuador,632,6,4,1,0,0,1,0,0,5,1,0,0,0,0,1,1,0,0,2,1,2,1,4,27,18,13,9,12,0,0,30,1,20,9,6,0,3,2,13,7,26.5,0.0,0.0,0.0,16.7,16.7,0.0,0.0,66.7,53.8,66.7,0.68,0.32
dorrtlv2amc2s2nskdz09qehh,E. Rigoni,Brasil A,631,20,10,2,1,0,6,2,1,14,1,0,0,2,0,5,1,6,0,5,0,7,0,9,33,10,24,5,11,0,0,21,4,10,10,6,1,1,0,23,8,21.4,16.7,33.3,50.0,30.0,25.0,30.0,10.0,30.3,34.8,60.0,2.83,-0.83
9wyxl23nd5o6h7kbqlt5fmane,M. Olmedo,Ecuador,631,4,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,2,0,0,0,3,0,2,14,7,2,0,2,0,0,53,3,43,24,13,1,12,7,24,12,53.4,0.0,0.0,0.0,75.0,25.0,50.0,0.0,50.0,50.0,54.2,0.25,-0.25
7i9e84e6dailg7lzmsunxemfo,R. Gallo,Argentina,631,4,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,8,4,5,2,3,0,0,29,3,24,19,14,1,7,6,21,12,25.9,0.0,33.3,0.0,75.0,25.0,25.0,0.0,50.0,57.1,73.7,0.25,-0.25
6n74h6nrid8aqdw3l3eqfpj9x,L. Payares,Colombia,630,7,3,0,0,0,2,0,0,5,0,0,0,2,0,3,0,0,0,0,0,5,0,3,2,2,0,0,6,0,0,43,0,39,12,8,0,2,2,31,15,25.0,0.0,0.0,0.0,28.6,42.9,0.0,28.6,100.0,48.4,66.7,0.72,-0.72
7v3gbz56454fadpqntuay5l91,Sandro Lima,Brasil B,630,18,10,3,1,0,4,2,0,12,2,2,1,3,0,3,1,9,2,2,1,6,1,7,8,5,6,4,14,0,0,19,4,6,6,4,0,1,1,82,23,24.1,0.0,50.0,0.0,22.2,16.7,50.0,16.7,62.5,28.0,66.7,2.98,0.02
4amvjmzixl30pg91ep6b9xhx,Á. Ramos,Chile,630,31,17,5,1,0,4,2,0,23,4,4,1,6,1,16,4,4,0,1,0,19,3,16,13,5,6,3,17,0,0,37,6,17,13,10,3,4,2,41,17,18.0,0.0,50.0,0.0,12.9,51.6,12.9,19.4,38.5,41.5,76.9,4.89,0.11
1hl1ql2xo5v2kmzjgilrzpx0q,Vinícius Paiva,Brasil B,630,10,5,0,0,0,6,3,0,4,0,0,0,0,0,3,0,7,0,2,0,3,0,8,54,21,31,13,12,0,0,39,3,32,12,8,0,5,3,11,4,20.2,0.0,50.0,0.0,60.0,30.0,70.0,0.0,38.9,36.4,66.7,0.75,-0.75
2ydbmg3j9ov0u8ba6z42x2fx0,H. Mosquera,Brasil A,629,17,15,0,0,0,10,9,0,7,0,0,0,0,0,2,0,13,0,4,0,2,0,15,70,38,36,20,10,0,0,50,7,31,14,8,0,5,4,13,3,10.5,0.0,90.0,0.0,58.8,11.8,76.5,0.0,54.3,23.1,57.1,1.3,-1.3
91beypuwntk2100qxaplofok4,L. Angulo,Argentina,629,10,7,3,1,0,1,0,0,8,2,1,1,0,0,4,1,1,0,3,1,0,0,4,61,24,37,13,20,0,0,45,5,31,23,16,7,3,2,5,0,9.5,0.0,0.0,0.0,10.0,40.0,10.0,0.0,39.3,0.0,69.6,2.1,0.9
3zzuhataij0b8yysquv8n9h5g,J. Gómez,Ecuador,628,20,15,0,1,0,12,7,0,6,0,2,0,1,0,2,0,2,0,2,0,6,0,15,36,14,20,6,11,0,0,32,6,21,6,5,2,4,2,13,5,17.5,0.0,58.3,0.0,60.0,10.0,10.0,5.0,38.9,38.5,83.3,2.53,-2.53
doa5gyds6i22mav74n04gu238,Dudu Kogitzki,Brasil B,628,15,13,4,0,0,5,4,1,9,3,1,0,0,0,7,3,0,0,2,1,4,1,9,25,12,15,8,9,0,0,31,0,24,16,12,2,10,5,18,3,17.1,20.0,80.0,25.0,33.3,46.7,0.0,0.0,48.0,16.7,75.0,1.6,2.4
809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,MLS,627,3,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,2,10,4,4,2,9,0,0,28,2,19,17,7,3,8,4,10,6,15.6,0.0,50.0,0.0,66.7,0.0,66.7,33.3,40.0,60.0,41.2,0.21,-0.21
6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,MLS,626,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,1,2,0,3,0,0,31,3,18,7,4,0,14,8,10,5,9.5,0.0,100.0,0.0,50.0,50.0,0.0,0.0,16.7,50.0,57.1,0.17,-0.17
dnd0oqsh2ctat6lirg0np7gus,K. Coba,Ecuador,626,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,2,2,0,3,0,0,44,1,32,7,4,0,6,5,16,7,19.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,40.0,43.8,57.1,0.83,-0.83
3nfmwbpmy7b7peqmplyxxyf4k,S. Valencia,Colombia,626,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,3,0,0,53,0,51,31,27,0,18,15,19,9,19.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,60.0,47.4,87.1,0.04,-0.04
d40c2kwlxq9u0j1tz0nxq9m38,Lenny Lobato,Argentina,626,21,15,4,3,0,5,4,0,15,4,1,0,1,0,4,4,3,0,1,0,7,2,13,47,15,34,12,7,0,0,32,7,18,4,3,0,6,5,29,6,12.4,0.0,80.0,0.0,23.8,19.0,14.3,4.8,31.9,20.7,75.0,4.74,-0.74
4zn8zufrd17h9d5xl7qhahbyt,G. Medel,Argentina,626,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,22,0,19,8,6,0,8,7,16,8,19.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,75.0,0.04,-0.04
18ajcxwux2fx6dt7kzs6ehm95,J. Altamirano,Argentina,625,13,10,1,0,0,4,4,0,9,1,0,0,0,0,6,1,1,0,1,0,7,0,9,40,23,18,10,12,0,0,36,7,17,30,15,2,3,2,11,2,23.8,0.0,100.0,0.0,30.8,46.2,7.7,0.0,57.5,18.2,50.0,1.32,-0.32
2uis9d0h87arn5ew3bg1si40l,D. Etienne,MLS,625,12,7,0,1,0,1,0,0,8,0,3,0,0,0,3,0,7,0,4,0,4,0,7,21,9,15,5,8,0,0,43,6,25,9,5,0,4,4,25,7,24.9,0.0,0.0,0.0,8.3,25.0,58.3,0.0,42.9,28.0,55.6,2.59,-2.59
c72lc823bieppvgiaymiii7l5,Patric Calmon,Brasil B,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,36,2,30,13,10,1,11,10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,76.9,0.0,0.0
399pgumsrvtb9kcx58vw5cmlm,M. Bogusz,Liga MX,624,26,14,1,1,0,12,6,1,13,0,1,0,1,0,8,0,17,1,1,0,5,0,14,24,6,15,2,13,0,0,28,2,20,14,12,1,1,1,8,2,28.4,8.3,50.0,100.0,46.2,30.8,65.4,3.8,25.0,25.0,85.7,3.19,-2.19
6aab54ufh6p2lnlg98r3i9s5x,G. del Prete,Liga MX,623,11,9,2,1,0,6,4,0,3,0,2,2,2,2,1,0,1,0,0,0,2,2,7,37,13,21,4,16,0,0,38,5,24,13,10,1,5,2,14,5,24.2,0.0,66.7,0.0,54.5,9.1,9.1,18.2,35.1,35.7,76.9,1.91,0.09
95ybhh1hlq7088dhsxhvladxw,Marcelo Henrique,Brasil B,623,3,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,6,6,2,8,0,0,15,2,12,12,6,0,5,5,17,8,16.8,0.0,100.0,0.0,66.7,0.0,0.0,0.0,60.0,47.1,50.0,0.21,-0.21
4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,MLS,623,3,2,0,0,0,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,2,2,2,0,0,2,0,0,13,0,11,4,3,0,7,6,21,12,10.7,0.0,100.0,0.0,33.3,0.0,33.3,66.7,100.0,57.1,75.0,0.3,-0.3
16sbufln6dhu2rrtbzbt94iqd,M. Rodríguez,Argentina,623,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,5,2,2,1,12,0,0,45,0,39,23,15,0,12,11,16,8,4.7,0.0,0.0,0.0,50.0,50.0,50.0,0.0,40.0,50.0,65.2,0.17,-0.17
9ib570smrhuol9xxv1d5vw1gq,Jeong Sang-Bin,MLS,623,12,7,1,2,0,4,1,0,6,0,2,1,1,1,3,0,7,0,0,0,6,1,6,29,9,18,5,12,0,0,41,8,24,8,4,4,3,2,34,8,31.5,0.0,25.0,0.0,33.3,25.0,58.3,8.3,31.0,23.5,50.0,3.0,-2.0
984j2w6lnp0cty58lyjdqu2hg,Yan Phillipe,Liga MX,622,16,10,2,2,0,5,4,0,8,2,3,0,1,0,6,2,5,0,0,0,8,2,8,25,9,9,3,6,0,0,36,8,22,11,8,1,2,2,13,5,14.2,0.0,80.0,0.0,31.2,37.5,31.2,6.2,36.0,38.5,72.7,3.54,-1.54
9um5e900fc29blmt41aviak4q,Zé Gabriel,Brasil B,622,5,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,6,2,0,0,4,0,0,28,2,21,10,4,0,7,5,25,12,28.8,0.0,40.0,0.0,100.0,0.0,80.0,0.0,33.3,48.0,40.0,0.2,-0.2
ec3wpvlzavcxng4gllnyb33e,André Henrique,Brasil A,622,33,18,5,1,0,6,3,0,23,2,4,3,14,3,6,1,12,1,4,0,22,4,13,11,6,6,5,6,0,0,27,7,17,12,10,2,3,1,48,22,28.2,0.0,50.0,0.0,18.2,18.2,36.4,42.4,54.5,45.8,83.3,4.97,0.03
dtvu5j83rnpha4dhbq7wdl6g9,Y. Quintana,Brasil B,621,3,1,1,0,0,0,0,0,2,0,1,1,2,0,0,0,1,1,0,0,3,1,1,1,1,0,0,1,0,0,26,0,26,10,8,0,6,6,32,21,18.7,0.0,0.0,0.0,0.0,0.0,33.3,66.7,100.0,65.6,80.0,0.5,0.5
2lzs64d9nm5gbrwjk921kpf55,Everton Morelli,Brasil B,621,12,3,1,0,0,5,2,1,5,0,2,0,4,0,3,0,5,1,0,0,9,1,5,6,1,2,1,7,0,0,44,2,30,17,11,1,7,2,20,12,47.8,20.0,40.0,100.0,41.7,25.0,41.7,33.3,16.7,60.0,64.7,1.33,-0.33
3h3g7sne1jjevj0mwyliehm95,R. Kouamé,MLS,620,13,10,3,0,0,8,5,0,3,2,2,1,0,0,3,2,0,0,1,1,2,1,8,16,6,5,3,5,0,0,32,3,26,7,4,0,10,9,9,4,19.7,0.0,62.5,0.0,61.5,23.1,0.0,0.0,37.5,44.4,57.1,1.2,1.8
cyfn1255tmqkoh4ra3qcme1g5,F. Monetti,Argentina,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
82u8tt9aazfveho8oxtqdnvmd,D. Fernández,Chile,620,22,14,1,3,0,13,7,1,9,0,0,0,2,0,6,0,12,1,0,0,8,0,13,12,6,3,1,12,0,0,48,2,33,15,14,1,7,5,14,3,26.3,7.7,53.8,100.0,59.1,27.3,54.5,9.1,50.0,21.4,93.3,4.05,-3.05
26x79bbc87nsmzahnjgv33rp,J. Martínez,Colombia,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,3,2,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0
2u7lvws9q3r5yu76aioea6ifp,C. Cueva,Ecuador,619,4,3,2,0,0,1,1,0,3,2,0,0,0,0,3,2,1,0,0,0,1,0,2,26,9,13,4,22,0,0,38,2,22,6,5,1,0,0,7,2,17.5,0.0,100.0,0.0,25.0,75.0,25.0,0.0,34.6,28.6,83.3,0.43,1.57
deu4cjxszbysh20s0irhjyn6x,Lucas Kal,Brasil A,619,3,2,1,0,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,5,1,1,0,9,0,0,24,1,19,9,5,0,9,9,27,18,17.8,50.0,100.0,100.0,66.7,0.0,66.7,0.0,20.0,66.7,55.6,0.21,0.79
1e2rcqui6mxvgyrsha9fr1ai2,J. Löffelsend,MLS,618,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,1,3,0,9,0,0,21,0,16,22,15,1,7,6,10,5,15.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.7,50.0,68.2,0.39,-0.39
89hekdywmtzt4gftz196oxgmi,A. Medina,Liga MX,618,7,3,0,1,0,3,1,0,4,0,0,0,1,0,2,0,1,0,2,0,3,0,4,36,14,16,8,8,0,0,51,9,31,13,10,1,5,5,23,8,19.1,0.0,33.3,0.0,42.9,28.6,14.3,14.3,38.9,34.8,76.9,1.42,-1.42
92tu9nrx4fvg495ax3iiwfsic,P. Judd,MLS,618,39,24,6,1,0,3,1,0,28,2,8,4,17,1,6,1,11,2,1,0,29,6,19,20,10,14,8,10,0,0,19,4,10,6,5,2,2,0,61,33,26.5,0.0,33.3,0.0,7.7,15.4,28.2,43.6,50.0,54.1,83.3,6.47,-0.47
7lcegswg90fuud1yp14qiqui,S. Naveda,Liga MX,618,9,6,0,0,0,5,4,0,3,0,1,0,3,0,1,0,5,0,0,0,4,0,7,6,4,1,0,3,0,0,40,3,27,27,13,0,10,7,25,11,18.0,0.0,80.0,0.0,55.6,11.1,55.6,33.3,66.7,44.0,48.1,0.83,-0.83
sxtgjqwdmvt2nx6m39i0p6ok,T. Guiacobini,Argentina,617,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,3,1,0,8,0,0,50,4,32,13,6,0,12,3,21,9,41.5,0.0,0.0,0.0,50.0,50.0,0.0,0.0,75.0,42.9,46.2,0.96,-0.96
e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,MLS,616,30,16,2,1,0,4,2,0,20,1,6,1,7,0,12,1,11,1,7,1,16,1,16,37,12,21,6,5,0,0,35,9,17,13,11,3,2,1,45,12,24.0,0.0,50.0,0.0,13.3,40.0,36.7,23.3,32.4,26.7,84.6,4.99,-2.99
6cuv185hqeqem20a3plvicei2,J. Esquivel,Argentina,616,30,18,1,0,0,18,12,0,12,1,0,0,0,0,5,0,18,1,1,0,5,0,18,72,30,42,19,6,0,0,34,6,20,13,7,0,4,3,13,9,25.7,0.0,66.7,0.0,60.0,16.7,60.0,0.0,41.7,69.2,53.8,2.26,-1.26
5zj4z2kpmw0hqr1vcnp1lk8ru,Vinícius Mingotti,Brasil B,616,20,11,1,1,0,1,1,0,17,1,2,0,9,0,3,1,2,0,3,0,15,1,11,18,4,10,3,14,0,0,27,5,14,10,5,1,2,1,62,28,22.0,0.0,100.0,0.0,5.0,15.0,10.0,45.0,22.2,45.2,50.0,3.51,-2.51
71mkms16395b6py3grp5p0mw9,M. Laínez,Liga MX,616,7,5,1,0,0,3,3,1,3,0,1,0,0,0,0,0,1,0,1,0,3,1,4,30,14,16,4,5,0,0,35,4,22,12,10,1,7,7,9,3,27.5,33.3,100.0,100.0,42.9,0.0,14.3,0.0,46.7,33.3,83.3,0.75,0.25
cafytwbv047okdln89b7e0nhl,M. Muñoz,Chile,616,8,3,1,0,0,3,1,0,4,0,1,1,5,1,0,0,2,0,0,0,6,1,5,5,0,1,0,6,0,0,28,2,20,9,3,0,10,6,23,15,14.1,0.0,33.3,0.0,37.5,0.0,25.0,62.5,0.0,65.2,33.3,0.88,0.12
47rwbine91al9xe6rj5228jxl,Matheus Fernandes,Brasil A,616,8,4,1,1,0,6,3,0,1,0,1,1,0,0,0,0,8,1,1,1,2,1,5,13,6,4,1,5,0,0,33,4,24,23,15,1,10,5,9,3,30.6,0.0,50.0,0.0,75.0,0.0,100.0,0.0,46.2,33.3,65.2,1.4,-0.4
3w0gibs44axjxmmu96552oaqy,Marrony,Brasil B,615,19,12,2,0,0,5,3,0,11,2,3,0,3,0,5,2,5,0,3,1,10,0,11,28,10,14,6,8,0,0,42,3,33,16,15,2,6,4,32,11,27.8,0.0,60.0,0.0,26.3,26.3,26.3,15.8,35.7,34.4,93.8,2.35,-0.35
63dc6dqvk462a5hbjaxacznbp,Á. Cazula,Chile,615,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,4,0,1,0,3,0,0,46,2,37,13,7,0,15,11,27,17,43.8,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,63.0,53.8,0.26,-0.26
32oyqabqe9qrfws88ol46qv4k,Rwan Cruz,Brasil A,614,32,20,0,0,0,10,7,0,17,0,5,0,5,0,8,0,14,0,4,0,14,0,21,27,11,17,8,10,0,0,24,5,13,11,5,1,4,1,31,11,21.4,0.0,70.0,0.0,31.2,25.0,43.8,15.6,40.7,35.5,45.5,3.81,-3.81
echpyzqptmc5v5u5fmm7jhoet,Y. Leiva,Chile,614,18,11,1,1,0,12,6,0,6,1,0,0,0,0,4,1,11,0,0,0,6,1,10,12,7,4,3,10,0,0,43,1,26,11,11,3,12,9,17,9,25.3,0.0,50.0,0.0,66.7,22.2,61.1,0.0,58.3,52.9,100.0,2.04,-1.04
7diqtemvzqpj61x4w1pu8c4bt,R. Cristóbal,Ecuador,614,14,7,2,2,0,12,6,2,2,0,0,0,0,0,2,0,10,2,0,0,5,1,7,7,2,0,0,9,0,0,58,2,41,14,12,3,7,6,18,10,27.1,16.7,50.0,100.0,85.7,14.3,71.4,0.0,28.6,55.6,85.7,2.32,-0.32
6mgrw5ld3fdg7vubcfuzravpw,P. Minissale,Argentina,614,2,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,34,0,31,20,14,0,7,7,20,9,47.9,100.0,100.0,100.0,50.0,0.0,50.0,50.0,0.0,45.0,70.0,0.17,0.83
c9qyb644o1lce3ha4zafdlxjo,N. Palavecino,Argentina,613,15,7,0,1,0,6,2,0,9,0,0,0,0,0,6,0,8,0,0,0,2,0,8,50,22,21,7,14,0,0,41,6,27,21,11,4,3,2,14,6,34.4,0.0,33.3,0.0,40.0,40.0,53.3,0.0,44.0,42.9,52.4,2.19,-2.19
cdbm6p6o72a5cgycoleoe7ok4,F. Mina,Ecuador,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,6,2,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0
39v2od8js1gthgm8hqca9ho0l,J. Caicedo,Ecuador,613,17,10,1,1,0,8,5,0,7,0,2,1,5,0,2,0,3,1,0,0,10,1,10,43,14,20,2,13,0,0,39,5,24,8,8,2,7,5,19,11,23.2,0.0,62.5,0.0,47.1,11.8,17.6,29.4,32.6,57.9,100.0,2.5,-1.5
8fkw7uuaou3ytw58cw78k3v85,L. Passerini,Argentina,613,27,17,6,0,0,7,5,0,17,4,3,2,6,0,10,3,11,3,4,2,12,2,13,27,11,16,7,7,0,0,21,2,10,5,2,1,2,0,68,34,20.9,0.0,71.4,0.0,25.9,37.0,40.7,22.2,40.7,50.0,40.0,3.2,2.8
eqws52w506rp4a2x9mqwm76ga,Juninho,Brasil B,612,15,12,1,1,0,9,7,0,5,0,1,1,1,1,4,0,8,0,0,0,1,1,11,33,13,17,8,14,0,0,40,7,21,10,6,3,6,4,10,7,19.1,0.0,77.8,0.0,60.0,26.7,53.3,6.7,39.4,70.0,60.0,2.04,-1.04
3cbqq1so8gn61pykziawsdkgl,F. Martínez,Brasil B,611,5,2,0,0,0,3,1,0,2,0,0,0,1,0,1,0,3,0,0,0,4,0,4,2,2,0,0,1,0,0,27,0,24,16,9,0,12,5,29,13,29.6,0.0,33.3,0.0,60.0,20.0,60.0,20.0,100.0,44.8,56.2,0.38,-0.38
5r30pf2pdy7x3m09aeair302c,S. Moreyra,Argentina,611,5,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,3,6,3,2,0,3,0,0,41,2,31,16,12,1,23,16,36,21,47.2,0.0,60.0,0.0,100.0,0.0,80.0,0.0,50.0,58.3,75.0,0.2,-0.2
